property_link,property_id,purpose,type,added_on,furnishing,price,location,bed_bath_size,permit_number,agent_name,img_url,breadcrumbs,amenities,description
https://www.bayut.com/property/details-7936229.html,Bayut - JVC-HHK-BINGHTGATE-2BR,For Rent,Apartment,15 September 2023,,"{'currency': 'AED', 'amount': '83,999'}","Binghatti Gate, JVC District 15, Jumeirah Village Circle (JVC), Dubai","{'bedrooms': 2, 'bathrooms': 3, 'size': '1,283 sqft'}",71347482591,Hazik Hamid Khan,https://images.bayut.com/thumbnails/471462772-800x600.jpeg,Dubai Apartments > Jumeirah Village Circle (JVC) > JVC District 15 > Binghatti Gate > Bayut - JVC-HHK-BINGHTGATE-2BR,"['Balcony or Terrace', 'Shared Kitchen', 'Parking Spaces', ': 1', 'Swimming Pool', 'Electricity Backup', 'Parking Spaces', ': 1', 'Centrally Air-Conditioned', 'Balcony or Terrace', 'Lobby in Building', 'Service Elevators', 'Gym or Health Club', 'Swimming Pool', 'Cafeteria or Canteen', 'Waste Disposal', 'Maintenance Staff', 'Cleaning Services', 'Security Staff', 'CCTV Security', 'Shared Kitchen', 'Laundry Facility', 'Broadband Internet', 'Satellite/Cable TV', 'Intercom', '24 Hours Concierge', 'Floor', ': 1', 'View']","Azco Real Estate is pleased to offer this spacious 2 Bedroom Apartment in Binghatti Gate, Jumeirah Village Circle. The property is spread over 1283 sqft and has a modern outstanding finishing., PROPERTY FEATURES AND AMENITIES:, ■ 2 Bedroom, ■ 3 Bathroom, ■ Balcony, ■ BBQ area, ■ Built-in wardrobes, ■ Covered parking spaces, ■ Central A/C, ■ Gymnasium, ■ Pets allowed, ■ Shared pool, ■ Children’s playgrounds, ■ 24/7 security, PRICE DETAILS:, ■ Price: 83,999/-AED, ■ Security Deposit: 4,150/- AED, ■ Cheques: 4 /-, ■ For further details or to arrange a viewing appointment please contact Hazik Khan Phone number on Display, visit azcorealestate. ae where you will find an extensive selection of properties available both for sale and for rent. Azco Real Estate also provides Holiday Homes, Property Management and Facility Management services too., Buyers, Sellers, and Tenants can reach us anytime. Thank you for Choosing Azco Real Estate!"
https://www.bayut.com/property/details-7824296.html,Bayut - SUP172186,For Rent,Villa,18 August 2023,Furnished,"{'currency': 'AED', 'amount': '3,500,000'}","Master View, Mediterranean Cluster, Jumeirah Islands, Dubai","{'bedrooms': 5, 'bathrooms': 6, 'size': '7,500 sqft'}",6587247000,,https://images.bayut.com/thumbnails/435709284-800x600.jpeg,Dubai Villas > Jumeirah Islands > Mediterranean Cluster > Master View > Bayut - SUP172186,"['Balcony or Terrace', 'Swimming Pool', 'Lawn or Garden']","Exclusive | Five  Bedrooms | Furnished, - Master View, - 5 Bedrooms, - Furnished, - Outdoor Kitchen, - Lake Backing, - 7500 SqFt Bua, - 14,040 SqFt Plot, - Available October 1st, - Property Reference SUP, - Agent: Callum Wallace on, Allsopp and Allsopp are delighted to exclusively present to the market this beautiful fully furnished, fully renovated and remodelled Master View villa in Jumeirah Islands. The landlord has spared no expense when it comes to the renovation work on this stunning villa and showed incredible attention to detail on every inch of the property both inside and outside., To the first floor you have two double bedrooms with en-suite bathrooms, a study, a large double bedroom with en-suite bathroom and balcony. Lastly you will enter the extended master suite with a stunning bathroom and a large custom-built dressing room which leads out to a balcony area., Please note all measurements and information are given to the best of our knowledge. Allsopp & Allsopp accept no liability for any incorrect details."
https://www.bayut.com/property/details-7891371.html,Bayut - TREO-R-21947,For Rent,Villa,4 September 2023,Unfurnished,"{'currency': 'AED', 'amount': '450,000'}","The Meadows 9, The Meadows, Dubai","{'bedrooms': 4, 'bathrooms': 4, 'size': '7,426 sqft'}",6595713000,Sami Al-Khafaji,https://images.bayut.com/thumbnails/452752258-800x600.jpeg,Dubai Villas > The Meadows > The Meadows 9 > Bayut - TREO-R-21947,"['Balcony or Terrace', 'Parking Spaces', 'Swimming Pool', 'Centrally Air-Conditioned', 'Parking Spaces', 'Centrally Air-Conditioned', 'Central Heating', 'Balcony or Terrace', 'Swimming Pool', 'Lawn or Garden']","Treo Homes is very pleased to be bringing to the market our latest listing in Meadows 9, The Meadows., Features, - 4 Bedroom, - Maid's Room, - Luxurious Master Suite, - Upgraded, - Private Pool, - Meadows 9, - 7426 sqft Lot Size, - Garage, - Unfurnished, - Lake View, This 4-bedroom villa boats a lavish master suite that's designed to pamper and inspire. Step onto expansive terraces, perfect for entertaining or unwinding in style. The beautiful private garden, complete with a private pool, transforms this property into your own secluded paradise., The Meadows is a prestigious residential community nestled in the heart of Dubai, known for its picturesque landscapes, serene environment, and exceptional living experiences. Located a one-minute walk away from the lake and parks, this conveniently situated villa offers a serene escape from the bustle of everyday life., To get more information or to book a viewing, get hold of us now."
https://www.bayut.com/property/details-7589178.html,Bayut - 5460-Ap-R-0007,For Rent,Apartment,15 June 2023,Furnished,"{'currency': 'AED', 'amount': '200,000'}","Yansoon 9, Yansoon, Old Town, Downtown Dubai, Dubai","{'bedrooms': 2, 'bathrooms': 3, 'size': '1,756 sqft'}",7119336400,Mohamed Magdy Aly Raslan,https://images.bayut.com/thumbnails/413659214-800x600.jpeg,Dubai Apartments > Downtown Dubai > Old Town > Yansoon > Yansoon 9 > Bayut - 5460-Ap-R-0007,"['Furnished', 'Balcony or Terrace', 'Parking Spaces', ': 1', 'Swimming Pool', 'Furnished', 'Parking Spaces', ': 1', 'Centrally Air-Conditioned', 'Balcony or Terrace', 'Lobby in Building', 'Elevators in Building', ': 2', 'Gym or Health Club', 'Swimming Pool', 'Kids Play Area', 'Security Staff', 'CCTV Security', 'Laundry Room', 'Satellite/Cable TV', 'Intercom', 'View', 'Freehold']","This apartment comes fully furnished and equipped with all the amenities you need to live a comfortable and stylish lifestyle, including access to a swimming pool, well-equipped gym, and 24/7 security and CCTV. You'll also enjoy the convenience of nearby parking and a short walk to the Dubai Mall and The Address Hotel., Property Details:, - 2 Bedroom Best Layout - Fully Furnished, - Huge Terrace, - Area : 1756 Sq. Ft, - Full Burj Khalifa View, - Semi-closed fully-equipped kitchen, - 1 Covered parking, - Ready to move in, - Key in Hand, available for viewing anytime., At PearlStone, we are a team of luxury real estate specialists with over 13 years of experience in the market. Our team has a proven track record of success, having achieved over one billion dirhams in sales. We have a deep understanding of the industry and are dedicated to providing our clients with exceptional service.   www. pearlstoneuae. com, Whether you are looking to invest in luxury real estate or need guidance in navigating the market, our team is here to help. Contact us today to learn more about how we can assist you in achieving your real estate goals."
https://www.bayut.com/property/details-7922937.html,Bayut - L-219690,For Rent,Apartment,12 September 2023,Furnished,"{'currency': 'AED', 'amount': '210,000'}","Al Sahab Tower 2, Al Sahab Tower, Dubai Marina, Dubai","{'bedrooms': 2, 'bathrooms': 2, 'size': '1,588 sqft'}",7115596900,Jolli Heer,https://images.bayut.com/thumbnails/473258336-800x600.jpeg,Dubai Apartments > Dubai Marina > Al Sahab Tower > Al Sahab Tower 2 > Bayut - L-219690,[],"Allsopp & Allsopp are proud to present this stunning, upgraded 2 Bedroom apartment within Al Sahab in Dubai Marina., - Fully Upgraded, - 2 Bedroom, - 3 Bathroom, - 1,588 Sq. Ft., - Full Marina Views, - Spacious Balcony, - Reference No: L, - Agent: Jolli Heer on, A spacious 2 bedroom apartment for rent with full marina views in Al Sahab 2, Dubai Marina. This corner side unit has a size of 1,588 Sq. Ft. and has been fully upgraded throughout. On entering the apartment you step into a corridor providing access to all rooms. The living/dining room is dual aspect with large windows overlooking the Marina and access to the long balcony. The kitchen is fully upgraded fitted with white goods, laundry cupboard and storage cupboard., Please contact our Head Office on, , alternatively visit our website www. allsoppandallsopp. com., Please note all measurements and information are given to the best of our knowledge. Allsopp & Allsopp accept no liability for any incorrect details."
https://www.bayut.com/property/details-7857526.html,Bayut - ASFAND 1BR + STUDY,For Rent,Apartment,26 August 2023,Unfurnished,"{'currency': 'AED', 'amount': '75,000'}","Hartland Waves, Sobha Hartland, Dubai","{'bedrooms': 1, 'bathrooms': 1, 'size': '637 sqft'}",71359127912,Sahabzada Zabee Ullah,https://images.bayut.com/thumbnails/443549843-800x600.jpeg,Dubai Apartments > Sobha Hartland > Hartland Waves > Bayut - ASFAND 1BR + STUDY,"['Balcony or Terrace', 'Parking Spaces', ': 1', 'Swimming Pool', 'Total Floors', ': 35', 'Electricity Backup', 'Parking Spaces', ': 1', 'Centrally Air-Conditioned', 'Central Heating', 'Double Glazed Windows', 'Storage Areas', 'Study Room', 'Balcony or Terrace', 'Lobby in Building', 'Elevators in Building', ': 10', 'Service Elevators', 'Completion Year', ': 2023', 'Total Floors', ': 35', 'Gym or Health Club', 'Swimming Pool', 'Sauna', 'Steam Room', 'Kids Play Area', 'Lawn or Garden', 'Barbeque Area', 'Waste Disposal', 'Maintenance Staff', 'Security Staff', 'CCTV Security', 'Laundry Room', 'Broadband Internet', 'Intercom', 'ATM Facility', 'View', 'Freehold']","1 BHK + Study Room | Brand New | Chiller Free | Ready To Move In., Shark Real Estate is proud to offer you a brand new 1 Bedroom Plus Study Room, Chiller Free. This Apartment with fully equipped kitchen appliances, Sobha Hartland Waves is a 36-storey residential building in Sobha Hartland, Mohammed Bin Rashid City, Dubai., The apartments in Sobha Hartland Waves are available in a range of sizes, from studios to four-bedroom units, and offer stunning views of the Dubai Canal and skyline. The apartments are designed to maximize space and natural light and feature modern finishes and high-quality fittings, For more info contact, Property Highlights:, Built In Wardrobes, Kitchen Appliances, Balcony, Elevator, Brand new, Fitted, Privacy, New Built, Air Conditioning, Open Kitchen, Outdoor Indoor Gym, Shared Gym, Shared Pool, Indoor and outdoor activities, Steam, Yoga, Nearby Places, International schools, 10 min Downtown, 10 min Dubai Mall, 10 min Burj Khalifa, 10 min Country Club, 10 min Dubai Opera, 20 min International Airport, CONTACT :"
https://www.bayut.com/property/details-7666583.html,Bayut - Wahab 1bhk 62k New,For Rent,Apartment,8 July 2023,Unfurnished,"{'currency': 'AED', 'amount': '61,999'}","Orion Building, Arjan, Dubai","{'bedrooms': 1, 'bathrooms': 2, 'size': '1,010 sqft'}",7127659773,Muhammad Wahab Sharif,https://images.bayut.com/thumbnails/404744021-800x600.jpeg,Dubai Apartments > Arjan > Orion Building > Bayut - Wahab 1bhk 62k New,"['Balcony or Terrace', 'Swimming Pool', 'Centrally Air-Conditioned', 'Central Heating', 'Centrally Air-Conditioned', 'Central Heating', 'Balcony or Terrace', 'Gym or Health Club', 'Swimming Pool']","Arjan Is A New District Within Dubai Land, Situated On The Outskirts Of Dubai. To Its Immediate North, You Will Find The Community Of Al Barsha South. Going South Of The Border, You'll Find Sheikh Mohammed Bin Zaid Road. Further Down South, You'll be Pleased To Find Yourself In Dubai Motor City - Home to Dubai Autodrome. Arjan Is Popular For Having Two Of The Most Visited Parks in Dubai. Dubai Miracle Garden and Dubai Butterfly Garden. Property Wise The Community of Arjan Has Several Apartments For Sale And Rent., ., Property Price Details:, Rent: 62000 (AED), Number of Cheques: 4, •Property Facilities, These are some Apartment Features Open Plan Living Areas, Spacious Bedrooms, Great Sized Yard or A Balcony And A Secured Underground Parking With Storage And Additional Storeroom., • Modern Bedrooms, • Closed Kitchen, • Modern Bath Rooms, • Parking Space, • Swimming Pool, • Gymnasium, • 24/7 Security, • Sunny Windows, • City Skyline Views, • Air Conditioning, • Internal Laundry, • Newly Built Property, • Lavish Finishing, , Location Is Very Accessible To The Following:, •5 Min drive to Al Barsha City Center, •24 Min drive to Dragon Mart, •8 Min drive to Dubai Sports City, •8 Min Drive to JLT & Marina, •6 Min Drive to Dubai Internet City, •21 Min drive to Dubai Mall, •18 Min drive to Al Khail Mall, ., Who We Are?, • CREATIVE LINES REAL ESTATE RERA Licensed Organization Established by Professionalism, Integrity, Accountability and Quality Service Giving You The Most Profitable Quick Sale/Rental Solutions Today. Register Your Dubai Properties with us Today And Take Advantage Of Our Professional Property Services. We Think Through What People Want And Look At What Others Fail To Give., •Contact Details:, (Call & What’s App), Muhammad Wahab Sharif"
https://www.bayut.com/property/details-7938547.html,Bayut - VR-60007,For Rent,Villa,15 September 2023,Unfurnished,"{'currency': 'AED', 'amount': '180,000'}","Palace Estates, JVC District 14, Jumeirah Village Circle (JVC), Dubai","{'bedrooms': 4, 'bathrooms': 5, 'size': '1,749 sqft'}",6929467862,Kinza Khan,https://images.bayut.com/thumbnails/470670356-800x600.jpeg,Dubai Villas > Jumeirah Village Circle (JVC) > JVC District 14 > Palace Estates > Bayut - VR-60007,"['Balcony or Terrace', 'Maids Room', 'Centrally Air-Conditioned', 'Central Heating', 'Centrally Air-Conditioned', 'Central Heating', 'Double Glazed Windows', 'Balcony or Terrace', 'Kids Play Area', 'Lawn or Garden', 'Barbeque Area', 'Waste Disposal', 'Broadband Internet', 'Maids Room', 'Freehold']","Aldar Aljadeed Real Estate LLC is excited to offer you this traditionalist, double-storeyed end-of-terrace townhouse with a commanding unimpaired view that is guaranteed to entice you to view it. Well-informed and discerning, family-oriented residents can enjoy their favourite lifestyle pursuits by living here., Rent AED 180,000/- Yearly in 4 Cheques, Rent AED 175,000/- Yearly in 1 Cheque., *   Above-par Condition, *   4BRs, *   4 & 1/2 bathrooms that include 2 ensuites, *   1,749 sq. ft Lot, *   Living Room, *   Entrance Hall, *   Maid's Room with private washroom, *   Floor-to-ceiling Windows, *   Grand Staircase, *   Laminate Flooring, *   Built-in Wardrobes, *   Kitchen ( Horseshoe with custom-fitted appliances ), *   A Stunning Private Garden, *   A Ginormous Terrace, *   Private Garage ( 2 spaces ), *   Available for you to move into, The recommended thing to do is to get in touch with Aldar Aljadeed Real Estate LLC to schedule a viewing."
https://www.bayut.com/property/details-7767622.html,Bayut - 102783-aST29n,For Rent,Apartment,4 August 2023,Unfurnished,"{'currency': 'AED', 'amount': '73,000'}","Hartland Waves, Sobha Hartland, Dubai","{'bedrooms': 1, 'bathrooms': 1, 'size': '515 sqft'}",71359170092,Sahabzada Zabee Ullah,https://images.bayut.com/thumbnails/423898258-800x600.jpeg,Dubai Apartments > Sobha Hartland > Hartland Waves > Bayut - 102783-aST29n,"['Balcony or Terrace', 'Parking Spaces', ': 1', 'Swimming Pool', 'Total Floors', ': 35', 'Electricity Backup', 'Parking Spaces', ': 1', 'Centrally Air-Conditioned', 'Central Heating', 'Double Glazed Windows', 'Balcony or Terrace', 'Lobby in Building', 'Elevators in Building', ': 6', 'Service Elevators', 'Completion Year', ': 2023', 'Reception/Waiting Room', 'Total Floors', ': 35', 'Gym or Health Club', 'Swimming Pool', 'Sauna', 'Steam Room', 'Kids Play Area', 'Lawn or Garden', 'Barbeque Area', 'Waste Disposal', 'Maintenance Staff', 'Security Staff', 'CCTV Security', 'Laundry Room', 'Broadband Internet', 'Intercom', 'ATM Facility', '24 Hours Concierge', 'View', 'Freehold']","SHARK Real Estate Pleased to offer this chiller free beautiful, top floor facing burj khalifa 1 Bedroom Apartment., 1 Bedroom Apartment, Top Floor Unit, Well-equipped and fully fitted kitchen, Chiller Free, Inviting Swimming Pool, Fully Equipped Gym, State-of-the-Art Building Amenities, PROPERTY FEATURES:, -Opposite of Downtown, -Balcony, -Covered parking, -BBQ area, -Built in wardrobes, -Central air conditioning, -Community View, -Fully fitted kitchen, -Gymnasium, -Shared swimming pool, -Public park, -Public parking, Contact :"
https://www.bayut.com/property/details-6824711.html,Bayut - 3253-Ap-R-2620,For Rent,Apartment,3 February 2023,Unfurnished,"{'currency': 'AED', 'amount': '65,000'}","Reef Residence, JVC District 13, Jumeirah Village Circle (JVC), Dubai","{'bedrooms': 1, 'bathrooms': 2, 'size': '885 sqft'}",7116763286,,https://images.bayut.com/thumbnails/473163086-800x600.jpeg,Dubai Apartments > Jumeirah Village Circle (JVC) > JVC District 13 > Reef Residence > Bayut - 3253-Ap-R-2620,"['Balcony or Terrace', 'Parking Spaces', ': 1', 'Swimming Pool', 'Centrally Air-Conditioned', 'Parking Spaces', ': 1', 'Centrally Air-Conditioned', 'Balcony or Terrace', 'Lobby in Building', 'Service Elevators', 'Reception/Waiting Room', 'Gym or Health Club', 'Swimming Pool', 'Waste Disposal', 'Maintenance Staff', 'Security Staff', 'CCTV Security', 'Intercom', '24 Hours Concierge']","is pleased to offer you this 1 Bedroom Apartment in Reef Residence., has been established by the Dubai-based private developer known as Reef Real Estate. This residential project was proposed in 2015 and materialized in 2017. There are 378 residences in this project. Every property in Reef Residence has spacious layouts and lets in plenty of sunlight., - Mr. Jaber - Property Consultant, A privately-owned real estate company in Dubai certified by RERA. We have an extensive portfolio of residential and commercial and offer a wide range of services to local and foreign investors. We also provide a personalized service tour to our clients and pride ourselves on our industry knowledge, integrity, and professional approach to our real estate services."
https://www.bayut.com/property/details-7839026.html,Bayut - 10763-sgfMOZ,For Rent,Apartment,22 August 2023,,"{'currency': 'AED', 'amount': '140,000'}","Al Ramth 47, Al Ramth, Remraam, Dubai","{'bedrooms': 3, 'bathrooms': 3, 'size': '2,333 sqft'}",7144012760,Indu Kaur,https://images.bayut.com/thumbnails/440395936-800x600.jpeg,Dubai Apartments > Remraam > Al Ramth > Al Ramth 47 > Bayut - 10763-sgfMOZ,"['Swimming Pool', 'First Aid Medical Center', 'Day Care Center', 'Kids Play Area', 'First Aid Medical Center', 'Swimming Pool', 'Day Care Center', 'Kids Play Area', 'Lawn or Garden', 'Cafeteria or Canteen', 'Waste Disposal', 'Cleaning Services']","4C Homes Real Estate is happy to present this spacious 3BR apartment for Rent in Remraam., property Details:, 3Bedroom, 3Bathroom, Size: 2,333.51 square feet, Huge Terrace, Spacious Apartment, Balcony, Gated Community, Swimming pool, Near Metro, Tennis / Basketball / Volleyball Courts, Kids Play Area, Jogging Tracks and Walking Trails, Community Center, School, Please call Ms. Indu for more information at display number., Remraam is a Gated Community offering a mix of low and high-rise Moorish style buildings with a choice of studios and one- two- or three-bedroom apartments. The 2 phases -Al Thamam and Al Ramth give it a desert flower structure and hence so very true to the name! Remraam is absolutely a kids-friendly community with lots of outdoor space and lush green surroundings. Remraam is located on Emirates Road (E611) and 15 minutes drive to DWC /Al Maktoum International Airport and has quick access to DIP and Jebel Ali Free Zone. REMRAAM is the first of its kind, large scale development combining upscale living with a value for money proposition."
https://www.bayut.com/property/details-7931177.html,Bayut - RENT022809,For Rent,Townhouse,14 September 2023,Unfurnished,"{'currency': 'AED', 'amount': '260,000'}","Elan, Tilal Al Ghaf, Dubai","{'bedrooms': 4, 'bathrooms': 4, 'size': '2,237 sqft'}",65306676943,Emma Machin,https://images.bayut.com/thumbnails/473755295-800x600.jpeg,Dubai Townhouses > Tilal Al Ghaf > Elan > Bayut - RENT022809,[],"• 4 Bedrooms, • 4 Bathrooms, • Maids room, • Single row, • Swimming pool and Park view, • VIP location, • Beautiful brand new kitchen, • Modern layout, • Bright & airy living and kitchen area, • Available NOW, Dacha Real Estate is delighted to offer this 4 bedrooms + maid stunning upgraded property in Elan, Tilal Al Ghaf., This prestigious residential property is located in the heart of the vibrant Tilal Al Ghaf community. The property offers a generously- sized layout, with four well-appointed bedrooms that provide ample space for comfortable living with ., The open-plan design ensures a seamless flow between living, dining and kitchen areas. The ground floor includes a guest bedroom with built in wardrobes, a guest bathroom with a walk in shower, a fully fitted kitchen with brand new TEKA appliances., The stunning landscaped private garden has direct gated access to the pool and park areas for easy convenience, making it an ideal choice for families. Don’t miss out on this beautiful family home, call today!, Key Features:, Great family community, Blue lagoon and beach access, Multiple Swimming pools and parks, Walking distance to the Royal Grammar School, Cycling tracks, Walking distance to nearby restaurants & supermarkets, Tennis, Basketball, Skate Park, Trampoline Park, Paddle Tennis Court, BBQ Areas, Water sports  activities, Carrefour, Outdoor VOX Cinema, To register your interest or arrange a viewing, please contact me on, ., For further information please contact our head office on, , alternatively visit www. dacha. ae where you will find an extensive selection of properties available for sale and for rent."
https://www.bayut.com/property/details-7589177.html,Bayut - 5460-Ap-R-0003,For Rent,Apartment,15 June 2023,Unfurnished,"{'currency': 'AED', 'amount': '175,000'}","Downtown Views, Za'abeel 2, Za'abeel, Dubai","{'bedrooms': 2, 'bathrooms': 3, 'size': '1,220 sqft'}",7121311127,Mohamed Magdy Aly Raslan,https://images.bayut.com/thumbnails/454693878-800x600.jpeg,Dubai Apartments > Za'abeel > Za'abeel 2 > Downtown Views > Bayut - 5460-Ap-R-0003,"['Balcony or Terrace', 'Parking Spaces', ': 1', 'Swimming Pool', 'View', 'Parking Spaces', ': 1', 'Centrally Air-Conditioned', 'Balcony or Terrace', 'Lobby in Building', 'Elevators in Building', ': 6', 'Reception/Waiting Room', 'Gym or Health Club', 'Swimming Pool', 'Kids Play Area', 'Barbeque Area', 'Security Staff', 'CCTV Security', 'Laundry Room', 'Intercom', '24 Hours Concierge', 'View', 'Freehold']","Downtown Views is located on a 9 Storey podium that is part of the ongoing expansion of The Dubai Mall. The podium features residential amenities including a pool and health club terrace, dining and retail options, a grand entrance lobby at the lower level, and more than 400 basement car parking spaces. A 55 Storey, luxury tower, Downtown Views boasts spectacular views of Downtown Dubai, Burj Khalifa and Burj Lake., A Stunning Full Burj Khalifa and Downtown view available for rent at Downtown Views 1, * 2 Bedrooms with en-suite bathrooms, plus one guest bathroom, * Located on mid floor / 07 layout, * Kitchen fully equipped, * BUA 1,220 sq. ft., * 1 parking space, * Ready to move in, At PearlStone, we are a team of luxury real estate specialists with over 13 years of experience in the market. Our team has a proven track record of success, having achieved over one billion dirhams in sales. We have a deep understanding of the industry and are dedicated to providing our clients with exceptional service., Whether you are looking to invest in luxury real estate or need guidance in navigating the market, our team is here to help. Contact us today to learn more about how we can assist you in achieving your real estate goals."
https://www.bayut.com/property/details-7869217.html,Bayut - L-1057,For Rent,Apartment,29 August 2023,Furnished,"{'currency': 'AED', 'amount': '790,000'}","The Address Sky View Tower 1, The Address Residence Sky View, Downtown Dubai, Dubai","{'bedrooms': 4, 'bathrooms': 4, 'size': '2,538 sqft'}",7118033664,Iradj Sedaghat,https://images.bayut.com/thumbnails/446336480-800x600.jpeg,Dubai Apartments > Downtown Dubai > The Address Residence Sky View > The Address Sky View Tower 1 > Bayut - L-1057,"['Balcony or Terrace', 'Centrally Air-Conditioned', 'Kids Play Area', 'Barbeque Area']","Here at NOVVI Properties, we are pleased to bring this luxury serviced apartment in heart of downtown with walking distance from Dubai Mall and Burj Khalifa., Direct Access from the Metro., Features:, - Serviced apartment, - Amazing views, - Vacant, - Four bedrooms, - Four bathrooms, - Maid's room, - 2,537.81 sq. ft., - Balcony, - Furnished, - Three Parking spot, For further information contact NOVVI Properties, your unique one-stop shop agency for 360-degree home and business solutions., We can assist you with Residential, Off plan & Investment, Commercial &Project Leasing, Holiday Homes, Property Management & Maintenance, PRO Services, Concierge & Relocation, and Staging & Design Planning. Alternatively, you can visit our website, and view our wide range of properties and services., Please call to arrange a viewing or if you require any more information."
https://www.bayut.com/property/details-7772299.html,Bayut - 102164-2Cvcrr,For Rent,Apartment,5 August 2023,Unfurnished,"{'currency': 'AED', 'amount': '240,000'}","Zaya Hameni, JVC District 15, Jumeirah Village Circle (JVC), Dubai","{'bedrooms': 3, 'bathrooms': 4, 'size': '4,070 sqft'}",7148592101,Muzafar Shahzad,https://images.bayut.com/thumbnails/424952553-800x600.jpeg,Dubai Apartments > Jumeirah Village Circle (JVC) > JVC District 15 > Zaya Hameni > Bayut - 102164-2Cvcrr,"['Balcony or Terrace', 'Parking Spaces', ': 1', 'Maids Room', 'Swimming Pool', 'Parking Spaces', ': 1', 'Centrally Air-Conditioned', 'Balcony or Terrace', 'Gym or Health Club', 'Swimming Pool', 'Sauna', 'Steam Room', 'Waste Disposal', 'Maintenance Staff', 'Security Staff', 'CCTV Security', 'Maids Room']","House & Hedges Real Estate is pleased to offer you this stunning 3 Bedroom Apartment with a beautiful view in Jumeirah Village Circle (JVC), Dubai., PROPERTY DETAILS:, - Area 4,070sqft., - 3 Bedroom, - 4 Bathroom, - Maid's Room, - Study, - Built-in wardrobe, - BBQ Area, - Huge Balcony, - Shared Pool, - Shared Gym, - Steam Room, - Sauna, - 24/7 Security, - Covered Parking, - High Floor, Welcome to your serene retreat in central Dubai; The 31-storey tower of Zaya Hameni Residences is rising elegantly above the city; it is a gathering of luxury homes in the heart of Dubai’s exclusive Jumeirah Village Circle (JVC). Comprises of Studio, 1, 2, 3 and 4 Bedroom apartments with striking Dubai Marina views; its future resident’s health and wellbeing in mind., UNIT PRICE DETAILS:, AED 240,000/-, CHEQUES: 4, Reach out to our team at House & Hedges Real Estate, for more detail about the property or to schedule a viewing,, Please contact: Mr. Muzafar Shahzad, We are more than happy to serve you!, Thank you for choosing House & Hedges Real Estate."
