Property Name,Property Id,Breadcrumbs,Price,Image URL,Description,Seller Name,Location,Property Type,Bathrooms,Bedrooms,Property URL
2 bhk semi furnished flat near thondayad,1735296887,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Thondayad', '2 bhk semi furnished flat near thondayad']","{'amount': '18', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/41toerkc50792-IN/image;s=850x0,2 bhk semi furnished flat near thondayad,Muneer..,"Thondayad, Kozhikode, Kerala",Apartments,2,2,https://www.olx.in/item/2-bhk-semi-furnished-flat-near-thondayad-iid-1735296887
2bhk house available for rent near cyber park,1743381176,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Thondayad', '2bhk house available for rent near cyber park']","{'amount': '15', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/2c6ph2mnirok1-IN/image;s=850x0,"Near hilite mall, vazhipokke, bhawans school",Amalesh,"Thondayad, Kozhikode, Kerala",Houses & Villas,1,2,https://www.olx.in/item/2bhk-house-available-for-rent-near-cyber-park-iid-1743381176
BACHELORS ALLOWED UPSTAIRE FOR RENT CHEVAYUR,1730285746,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Chevayoor', 'BACHELORS ALLOWED UPSTAIRE FOR RENT CHEVAYUR']","{'amount': '12', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/mdxp3i82s32r2-IN/image;s=850x0,"2 BEDROOM ,1 BATHROOM ,GOOD WELL WATER ,CARSITE ",REAL ESTATE AGENCY,"Chevayoor, Kozhikode, Kerala",Houses & Villas,1,2,https://www.olx.in/item/bachelors-allowed-upstaire-for-rent-chevayur-iid-1730285746
Independent house for rent at chevarambalam calicut,1743377794,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Chevarambalam', 'Independent house for rent at chevarambalam calicut']","{'amount': '20', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/zlg506gg5qgw-IN/image;s=850x0,"1500 sft fully tiled ,recently painted ,fully secured house for rent at chevarambalam.",Ctech,"Chevarambalam, Kozhikode, Kerala",Houses & Villas,3,3,https://www.olx.in/item/independent-house-for-rent-at-chevarambalam-calicut-iid-1743377794
INDEPENTENT HOUSE FOR RENT MANAKAVU CALICUT,1732558686,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Mankavu', 'INDEPENTENT HOUSE FOR RENT MANAKAVU CALICUT']","{'amount': '15', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/3b963opx6ekt-IN/image;s=850x0,3 BEDROOM HALL KITCHEN CAR SITE ,REAL ESTATE AGENCY,"Mankavu, Kozhikode, Kerala",Houses & Villas,3,3,https://www.olx.in/item/indepentent-house-for-rent-manakavu-calicut-iid-1732558686
2bhk Fully Furnished Apartment for rent in Nadakkavu.,1743358075,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Kesava Menon Nagar', '2bhk Fully Furnished Apartment for rent in Nadakkavu.']","{'amount': '14', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/i1yyg8ce0qhy-IN/image;s=850x0,"2 bedroom, Fully Furnished , Ground Floor apartment for rent. Nearly 1km from Bismi Hypermarket, Nadakkavu. Electronic appliances are not included. Car parking available.", Prakashan T,"Kesava Menon Nagar, Kozhikode, Kerala",Apartments,2,2,https://www.olx.in/item/2bhk-fully-furnished-apartment-for-rent-in-nadakkavu-iid-1743358075
Apartment for renting,1743356340,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Kommeri', 'Apartment for renting']","{'amount': '10', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/svhanvm6eyrt-IN/image;s=850x0,Apartment for renting,OLX User,"Kommeri, Kozhikode, Kerala",Apartments,1,1,https://www.olx.in/item/apartment-for-renting-iid-1743356340
Space for rent at karaparamba junction.,1743332765,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Areekkad Nallalam', 'Space for rent at karaparamba junction.']","{'amount': '62', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/ntwd4oxu58lf1-IN/image;s=850x0,Just side by road Available 2 rooms for rent with an 960 and 1100 square feet having a rent of 65 rs for an square feet which is (negotiable). Parking is also available in the basement. For more details just watsap 77     36     75     61    98,DHULKIFIL,"Areekkad Nallalam, Kozhikode, Kerala",Builder Floors,,,https://www.olx.in/item/space-for-rent-at-karaparamba-junction-iid-1743332765
Westhill bachelor rantal apartment One BHK rent 7000/- adv 20000/-,1743331775,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in West Hill', 'Westhill bachelor rantal apartment One BHK rent 7000/- adv 20000/-']","{'amount': '7', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/qeta1ac53se02-IN/image;s=850x0,"Kozhikode west Hill, rental apartment 1 BHK 700 square feet, 100 Mtr from main road, rende 7000/- advance 20000/-, negotiable",Sunilkumar,"West Hill, Kozhikode, Kerala",Apartments,1,1,https://www.olx.in/item/westhill-bachelor-rantal-apartment-one-bhk-rent-7000-adv-20000--iid-1743331775
"1500 Sq.Ft 3 Bhk Semi Furnished Flat For Rent At Mankavu,Calicut",1743304661,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Mankavu', '1500 Sq.Ft 3 Bhk Semi Furnished Flat For Rent At Mankavu,Calicut']","{'amount': '33', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/8nz8yd6zvngx-IN/image;s=850x0,Are you looking for a Residential Flat ? Here it is.,Big Deals,"Mankavu, Kozhikode, Kerala",Apartments,3,3,https://www.olx.in/item/1500-sqft-3-bhk-semi-furnished-flat-for-rent-at-mankavucalicut-iid-1743304661
"2 bhk flat near kovoor, medical College",1726375452,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Chevayoor', '2 bhk flat near kovoor, medical College']","{'amount': '15', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/h1byajaplawe1-IN/image;s=850x0,"2 bhk flat near kovoor, medical College",Muneer..,"Chevayoor, Kozhikode, Kerala",Apartments,2,2,https://www.olx.in/item/2-bhk-flat-near-kovoor-medical-college-iid-1726375452
"Bachelors 1 bhk apartment near cyber park,hil ite mall",1726668798,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Thondayad', 'Bachelors 1 bhk apartment near cyber park,hil ite mall']","{'amount': '7', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/90f08v7ox7cs2-IN/image;s=850x0,"Bachelors 1 bhk apartment near cyber park,hil ite mall",Muneer..,"Thondayad, Kozhikode, Kerala",Apartments,1,1,https://www.olx.in/item/bachelors-1-bhk-apartment-near-cyber-parkhil-ite-mall-iid-1726668798
2 bhk flat near thondayad,1727133372,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Thondayad', '2 bhk flat near thondayad']","{'amount': '18', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/ihvxt4zpa6v52-IN/image;s=850x0,"2 bhk flat near thondayad ,1 km from cyber park,2 km from medical college",Muneer..,"Thondayad, Kozhikode, Kerala",Apartments,2,2,https://www.olx.in/item/2-bhk-flat-near-thondayad-iid-1727133372
Furnished 3 bhk house near chevayur,1727504305,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Chevayoor', 'Furnished 3 bhk house near chevayur']","{'amount': '30', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/oavskiyupiji1-IN/image;s=850x0,Furnished 3bhk house near chevayur,Muneer..,"Chevayoor, Kozhikode, Kerala",Houses & Villas,4,4,https://www.olx.in/item/furnished-3-bhk-house-near-chevayur-iid-1727504305
3 bhk branded flat near chevayur,1729396758,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Chevayoor', '3 bhk branded flat near chevayur']","{'amount': '20', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/tbxr472pf6qg1-IN/image;s=850x0,"3 bhk branded flat near chevayur, walking distance from presentation school,1 km from medical college,2 km from cyber park",Muneer..,"Chevayoor, Kozhikode, Kerala",Apartments,3,3,https://www.olx.in/item/3-bhk-branded-flat-near-chevayur-iid-1729396758
"3 bhk semi furnished flat near chevarambalam,",1729898522,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Chevarambalam', '3 bhk semi furnished flat near chevarambalam,']","{'amount': '27', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/1lxkg19c93k52-IN/image;s=850x0,"3 bhk semi furnished flat near chevarambalam,",Muneer..,"Chevarambalam, Kozhikode, Kerala",Apartments,3,3,https://www.olx.in/item/3-bhk-semi-furnished-flat-near-chevarambalam-iid-1729898522
3 bhk furnished house near chevayur,1731462751,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Chevayoor', '3 bhk furnished house near chevayur']","{'amount': '28', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/ttn9o8iicv4o2-IN/image;s=850x0,3 bhk furnished house near chevayur,Muneer..,"Chevayoor, Kozhikode, Kerala",Houses & Villas,3,3,https://www.olx.in/item/3-bhk-furnished-house-near-chevayur-iid-1731462751
3 bhk furnished new flat at karaparamb,1733425161,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Karaparamba', '3 bhk furnished new flat at karaparamb']","{'amount': '27', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/74xox5u10cit2-IN/image;s=850x0,3 bhk furnished new flat at karaparamb,Muneer..,"Karaparamba, Kozhikode, Kerala",Apartments,3,3,https://www.olx.in/item/3-bhk-furnished-new-flat-at-karaparamb-iid-1733425161
3800 square feet home for rent with fully furnished,1743279864,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Kovoor', '3800 square feet home for rent with fully furnished']","{'amount': '40', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/4vliz0e20ufb2-IN/image;s=850x0,Main road walk distance from mesical college compound wall well water fully branded furnished and rich home for rent,Sunil kc,"Kovoor, Kozhikode, Kerala",Houses & Villas,4,4,https://www.olx.in/item/3800-square-feet-home-for-rent-with-fully-furnished-iid-1743279864
2 bhk apartment karaparamba,1743276947,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Karaparamba', '2 bhk apartment karaparamba']","{'amount': '15', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/o8vdjg1fu53w1-IN/image;s=850x0,2 bedroom 1 attached common bathroom Hall kitchen car parking,Real Peace Properties,"Karaparamba, Kozhikode, Kerala",Apartments,2,2,https://www.olx.in/item/2-bhk-apartment-karaparamba-iid-1743276947
"1.5km apart from halite mall. Advance 30000 ,monthly rent 7000",1743232721,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Poovangal', '1.5km apart from halite mall. Advance 30000 ,monthly rent 7000']","{'amount': '7', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/cetzq2tihgzo-IN/image;s=850x0,"Advance. 30000,monthly rent. 7000",reshmaak1993,"Poovangal, Kozhikode, Kerala",Houses & Villas,1,2,https://www.olx.in/item/15km-apart-from-halite-mall-advance-30000-monthly-rent-7000-iid-1743232721
3BHK FULLY FURNISHED FLAT FOR LEASE AT NADAKKAVE,1743202196,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Karaparamba', '3BHK FULLY FURNISHED FLAT FOR LEASE AT NADAKKAVE']","{'amount': '18', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/mgv3t4jjfz9b1-IN/image;s=850x0,3BHK FULLY FURNISHED FLAT FOR LEASE AT NADAKKAVE ,Planet Homes,"Karaparamba, Kozhikode, Kerala",Apartments,3,3,https://www.olx.in/item/3bhk-fully-furnished-flat-for-lease-at-nadakkave-iid-1743202196
Flat To let,1743194754,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Kondugal', 'Flat To let']","{'amount': '15', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/pm55dej08gkz2-IN/image;s=850x0,2. Rooms 2. Toilets. Balcony,Yaboob,"Kondugal, Kozhikode, Kerala",Apartments,2,2,https://www.olx.in/item/flat-to-let-iid-1743194754
Tc one Skywalk,1743190024,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Delma', 'Tc one Skywalk']","{'amount': '35', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/iyl82hi2anp52-IN/image;s=850x0,"Neat and tidy apartment with all electronics included like Tv, refrigerator, washing machine, heater, 2 Room Ac, fans , light , stove, cable box, and with fully furnished including 2 double beds , 2 miror desks ,3 side bed desks, 2 alamaras , one table , 6 chairs 3 pieces of sofa set with one teapoy and kitchen is done with interior designs and 2 balconies , one hall, 2 bedrooms ,3 bathroom and one kitchen",Mohammed,"Delma, Kozhikode, Kerala",Apartments,3,2,https://www.olx.in/item/tc-one-skywalk-iid-1743190024
2 BHK independent house near Driving test ground 10 K,1743153493,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Kovoor', '2 BHK independent house near Driving test ground 10 K']","{'amount': '10', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/w9c118jsh4ke3-IN/image;s=850x0,Independent neat house,Pro Rent buy sell,"Kovoor, Kozhikode, Kerala",Houses & Villas,2,2,https://www.olx.in/item/2-bhk-independent-house-near-driving-test-ground-10-k-iid-1743153493
2bhk apartment for Rent at chalappuram,1743118840,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Chalappuram', '2bhk apartment for Rent at chalappuram']","{'amount': '14', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/ujxel53z72qr2-IN/image;s=850x0,2bhk unfurnished  apartment for Rent  at  Chalappuram,Endlessproperties,"Chalappuram, Kozhikode, Kerala",Apartments,2,2,https://www.olx.in/item/2bhk-apartment-for-rent-at-chalappuram-iid-1743118840
"1500 Sq.Ft 3 Bhk Semi Furnished Flat For Rent At Mankavu,Calicut",1743106702,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Mankavu', '1500 Sq.Ft 3 Bhk Semi Furnished Flat For Rent At Mankavu,Calicut']","{'amount': '33', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/wwnwonadx9jc1-IN/image;s=850x0,"Searching for a rental Flat, we are here to help you",Big Deals,"Mankavu, Kozhikode, Kerala",Apartments,3,3,https://www.olx.in/item/1500-sqft-3-bhk-semi-furnished-flat-for-rent-at-mankavucalicut-iid-1743106702
2 BHK FLAT FOR RENT FULLY FURNISHED,1743081999,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Pottammal', '2 BHK FLAT FOR RENT FULLY FURNISHED']","{'amount': '28', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/27ee860pacgl1-IN/image;s=850x0,Ready to move,VINTAGE PROPERTIES,"Pottammal, Kozhikode, Kerala",Builder Floors,3,3,https://www.olx.in/item/2-bhk-flat-for-rent-fully-furnished-iid-1743081999
3 bedroom attached double storied House karaparamba,1743075779,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Karaparamba', '3 bedroom attached double storied House karaparamba']","{'amount': '20', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/b8ckzd4xw18z-IN/image;s=850x0,3 bedroom attached 1 consulting room ,Real Peace Properties,"Karaparamba, Kozhikode, Kerala",Houses & Villas,4,3,https://www.olx.in/item/3-bedroom-attached-double-storied-house-karaparamba-iid-1743075779
2BHK FULLY FURNISHED FLAT FOR RENT AT THONDAYAD NEAR CYBER PARK,1743075604,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Thondayad', '2BHK FULLY FURNISHED FLAT FOR RENT AT THONDAYAD NEAR CYBER PARK']","{'amount': '27', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/xfri6801t4nr1-IN/image;s=850x0,2BHK FULLY FURNISHED FLAT FOR RENT AT THONDAYAD NEAR CYBER PARK ,Planet Homes,"Thondayad, Kozhikode, Kerala",Apartments,3,2,https://www.olx.in/item/2bhk-fully-furnished-flat-for-rent-at-thondayad-near-cyber-park-iid-1743075604
കോഴിക്കോട് ചേവരമ്പലം മൂന്ന് ബെഡ്റൂം വീട്  ഫർണിച്ചോട് കൂടി വാടകയ്ക്ക്,1743070431,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Karaparambu', 'കോഴിക്കോട് ചേവരമ്പലം മൂന്ന് ബെഡ്റൂം വീട്  ഫർണിച്ചോട് കൂടി വാടകയ്ക്ക്']","{'amount': '22', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/p94caiwhlnza3-IN/image;s=850x0,രണ്ട് കാർ പാർക്കിംഗ് നല്ല വൃത്തിയുള്ള വീടാണ് ഫാമിലിക്ക് താമസിക്കാൻ പറ്റിയ ഏരിയ,Real Properties,"Karaparambu, Kozhikode, Kerala",Houses & Villas,3,3,https://www.olx.in/item/-iid-1743070431
സിംഗിൾ വീട് വാടകയ്ക്ക് KOVOOR,1743029809,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Kovoor', 'സിംഗിൾ വീട് വാടകയ്ക്ക് KOVOOR']","{'amount': '9', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/nxykc3bb6dk83-IN/image;s=850x0,കോമൺ ബാത്റൂം കോർപ്പറേഷൻ വാട്ടർ,Harish PK,"Kovoor, Kozhikode, Kerala",Houses & Villas,1,2,https://www.olx.in/item/kovoor-iid-1743029809
"1650 Sq.Ft 3 Bhk Furnished Flat For Rent At Palazhi , Kozhikode",1735811063,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Palazhi', '1650 Sq.Ft 3 Bhk Furnished Flat For Rent At Palazhi , Kozhikode']","{'amount': '53', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/f202s779e7wa1-IN/image;s=850x0,"Searching for a rental Flat, we are here to help you",Big Deals,"Palazhi, Kozhikode, Kerala",Apartments,3,3,https://www.olx.in/item/1650-sqft-3-bhk-furnished-flat-for-rent-at-palazhi-kozhikode-iid-1735811063
Two Storied Furnished House for Rent at Kumarasami Kozhikode,1742730113,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Kakkodi', 'Two Storied Furnished House for Rent at Kumarasami Kozhikode']","{'amount': '20', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/u0aeyt7ugpgo-IN/image;s=850x0,Description in English & Malayalam,S S,"Kakkodi, Kozhikode, Kerala",Houses & Villas,4+,3,https://www.olx.in/item/two-storied-furnished-house-for-rent-at-kumarasami-kozhikode-iid-1742730113
LEASE - 3 bedroom House near Mundikkal Thazam,1741714059,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Calicut Medical College', 'LEASE - 3 bedroom House near Mundikkal Thazam']","{'amount': '12', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/iq5xj08w60nn2-IN/image;s=850x0,3 bedroom Independent House for LEASE in near Mundikkal Thazam.,"S Kumar, Vaishali properties","Calicut Medical College, Kozhikode, Kerala",Houses & Villas,3,3,https://www.olx.in/item/lease-3-bedroom-house-near-mundikkal-thazam-iid-1741714059
2bhk ultra premium branded flat for rent near kunnathupalam,1744191444,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Olavanna', 'For Rent: Houses & Apartments in Mathara', '2bhk ultra premium branded flat for rent near kunnathupalam']","{'amount': '28', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/ygjeik9kj0sy-IN/image;s=850x0,2bhk ultra premium branded flat for rent near kunnathupalam.,PN PROPERTIES,"Mathara, Olavanna, Kerala",Apartments,2,2,https://www.olx.in/item/2bhk-ultra-premium-branded-flat-for-rent-near-kunnathupalam-iid-1744191444
HOUSE FOR RENT,1743708123,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Vengeri', 'HOUSE FOR RENT']","{'amount': '25', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/zvaq8qzykm9s2-IN/image;s=850x0,"House for rent , 500 m from vegeri bypass new built house with very good atmosphere",Gopala krishnan ,"Vengeri, Kozhikode, Kerala",Houses & Villas,3,3,https://www.olx.in/item/house-for-rent-iid-1743708123
2bhk brand new luxury flat for rent near kunnathupalam,1715067385,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Olavanna', 'For Rent: Houses & Apartments in Mathara', '2bhk brand new luxury flat for rent near kunnathupalam']","{'amount': '23', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/1zy1yoj5ttax-IN/image;s=850x0,2bhk brand new luxury flat for rent near kunnathupalam,PN PROPERTIES,"Mathara, Olavanna, Kerala",Apartments,2,2,https://www.olx.in/item/2bhk-brand-new-luxury-flat-for-rent-near-kunnathupalam-iid-1715067385
3 bhk Upstairs of a House for RENT in near Velliparambu,1742797104,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Velliparamba', '3 bhk Upstairs of a House for RENT in near Velliparambu']","{'amount': '12', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/wdofmr21erhj-IN/image;s=850x0,3 bhk Upstairs of a House for rent in near Velliparambu.,"S Kumar, Vaishali properties","Velliparamba, Kozhikode, Kerala",Houses & Villas,2,3,https://www.olx.in/item/3-bhk-upstairs-of-a-house-for-rent-in-near-velliparambu-iid-1742797104
House for rent near Kannur highway,1743310844,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Vengali', 'House for rent near Kannur highway']","{'amount': '10', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/r8s7hhwl93mi2-IN/image;s=850x0,House for rent near kannur road in Vengali.,ANAS,"Vengali, Kozhikode, Kerala",Houses & Villas,2,2,https://www.olx.in/item/house-for-rent-near-kannur-highway-iid-1743310844
"Villa available for rent at NIT Campus, Kozhikode",1730942668,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Nit', 'Villa available for rent at NIT Campus, Kozhikode']","{'amount': '14', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/x6amkd31zs2n-IN/image;s=850x0,"A unique villa available for rent at a convenient location near the NIT Campus in Kozhikode. A fully independent living experience can be had in this comfortable villa, which offers a prime location and is within walking distance of the NIT campus. This is the ideal villa for a small family or for those who work in the neighbourhood around NIT. With the added benefits of borewell water and pipeline connection, along with partial furnishings, this villa combines comfort and convenience for your next home.",augustineqatar,"Nit, Kozhikode, Kerala",Houses & Villas,2,3,https://www.olx.in/item/villa-available-for-rent-at-nit-campus-kozhikode-iid-1730942668
Apartment for rent,1744364395,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Narikunni', 'Apartment for rent']","{'amount': '10', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/1nql802wp19t-IN/image;s=850x0,"Newly constructed 2BHK apartment with 2 attached bathroom for rent.car parking and bike parking available.2km from Narikkuni town and 100 meters from Narikkuni Balusseri Main Road.All amenities like Hotel, Bakery, textile,Grocery,Driving school,Masjid and Madrasa within walkable distance.for more details 9*8*8*0 and 1*8*9*1*3*8",rosgreens,"Narikunni, Kozhikode, Kerala",Apartments,2,2,https://www.olx.in/item/apartment-for-rent-iid-1744364395
